query_id,category,question,candidate_order,chunk_id,source_path,section_title,content,relevance,annotation_notes
q01,tutorial,How do I create a basic FastAPI application and define my first path operation?,20,how-to/custom-docs-ui-assets-15,how-to/custom-docs-ui-assets.md,Create a *path operation* to test static files { #create-a-path-operation-to-test-static-files },"### Create a *path operation* to test static files { #create-a-path-operation-to-test-static-files }

Now, to be able to test that everything works, create a *path operation*:

{* ../../docs_src/custom_docs_ui/tutorial002_py310.py hl[39:41] *}",0,
q01,tutorial,How do I create a basic FastAPI application and define my first path operation?,21,tutorial/dependencies/dependencies-in-path-operation-decorators-0,tutorial/dependencies/dependencies-in-path-operation-decorators.md,Dependencies in path operation decorators { #dependencies-in-path-operation-decorators },"# Dependencies in path operation decorators { #dependencies-in-path-operation-decorators }

In some cases you don't really need the return value of a dependency inside your *path operation function*.

Or the dependency doesn't return a value.

But you still need it to be executed/solved.

For those cases, instead of declaring a *path operation function* parameter with `Depends`, you can add a `list` of `dependencies` to the *path operation decorator*.",0,
q01,tutorial,How do I create a basic FastAPI application and define my first path operation?,22,tutorial/bigger-applications-23,tutorial/bigger-applications.md,Include a *path operation* { #include-a-path-operation },"### Include a *path operation* { #include-a-path-operation }

We can also add *path operations* directly to the `FastAPI` app.

Here we do it... just to show that we can 🤷:

{* ../../docs_src/bigger_applications/app_an_py310/main.py hl[21:23] title[""app/main.py""] *}

and it will work correctly, together with all the other *path operations* added with `app.include_router()`.

/// note | Very Technical Details

**Note**: this is a very technical detail that you probably can **just skip**.

---

The `APIRouter`s are not ""mounted"", they are not isolated from the rest of the application.

This is because we want to include their *path operations* in the OpenAPI schema and the user interfaces.

FastAPI keeps the original routers and path operations active, and combines the router prefixes, dependencies, tags, responses, and other metadata when handling requests and generating OpenAPI.

///",1,
q01,tutorial,How do I create a basic FastAPI application and define my first path operation?,23,tutorial/security/first-steps-1,tutorial/security/first-steps.md,How it looks { #how-it-looks },"## How it looks { #how-it-looks }

Let's first just use the code and see how it works, and then we'll come back to understand what's happening.",0,
q01,tutorial,How do I create a basic FastAPI application and define my first path operation?,24,fastapi-cli-8,fastapi-cli.md,`fastapi dev` with path or with `--entrypoint` CLI option { #fastapi-dev-with-path-or-with-entrypoint-cli-option },"### `fastapi dev` with path or with `--entrypoint` CLI option { #fastapi-dev-with-path-or-with-entrypoint-cli-option }

You can also pass the file path to the `fastapi dev` command, and it will guess the FastAPI app object to use:

```console
$ uv run fastapi dev main.py
```

Or, you can also pass the `--entrypoint` option to the `fastapi dev` command:

```console
$ uv run fastapi dev --entrypoint main:app
```

But you would have to remember to pass the correct path\entrypoint every time you call the `fastapi` command.

Additionally, other tools might not be able to find it, for example the [VS Code Extension](editor-support.md) or [FastAPI Cloud](https://fastapicloud.com), so it is recommended to use the `entrypoint` in `pyproject.toml`.",0,
q01,tutorial,How do I create a basic FastAPI application and define my first path operation?,25,tutorial/body-nested-models-6,tutorial/body-nested-models.md,Define a submodel { #define-a-submodel },"### Define a submodel { #define-a-submodel }

For example, we can define an `Image` model:

{* ../../docs_src/body_nested_models/tutorial004_py310.py hl[7:9] *}",0,
q01,tutorial,How do I create a basic FastAPI application and define my first path operation?,26,tutorial/path-operation-configuration-0,tutorial/path-operation-configuration.md,Path Operation Configuration { #path-operation-configuration },"# Path Operation Configuration { #path-operation-configuration }

There are several parameters that you can pass to your *path operation decorator* to configure it.

/// warning

Notice that these parameters are passed directly to the *path operation decorator*, not to your *path operation function*.

///",0,
q01,tutorial,How do I create a basic FastAPI application and define my first path operation?,27,contributing-0,contributing.md,Contributing,"# Contributing

First, you might want to see the basic ways to [help FastAPI and get help](help-fastapi.md).",0,
q01,tutorial,How do I create a basic FastAPI application and define my first path operation?,28,advanced/openapi-callbacks-6,advanced/openapi-callbacks.md,Create the callback *path operation* { #create-the-callback-path-operation },"### Create the callback *path operation* { #create-the-callback-path-operation }

To create the callback *path operation* use the same `APIRouter` you created above.

It should look just like a normal FastAPI *path operation*:

* It should probably have a declaration of the body it should receive, e.g. `body: InvoiceEvent`.
* And it could also have a declaration of the response it should return, e.g. `response_model=InvoiceEventReceived`.

{* ../../docs_src/openapi_callbacks/tutorial001_py310.py hl[14:16,19:20,26:30] *}

There are 2 main differences from a normal *path operation*:

* It doesn't need to have any actual code, because your app will never call this code. It's only used to document the *external API*. So, the function could just have `pass`.
* The *path* can contain an [OpenAPI 3 expression](https://github.com/OAI/OpenAPI-Specification/blob/main/versions/3.1.0.md#key-expression) (see more below) where it can use variables with parameters and parts of the original request sent to *your API*.",0,
q01,tutorial,How do I create a basic FastAPI application and define my first path operation?,29,tutorial/first-steps-0,tutorial/first-steps.md,First Steps { #first-steps },"# First Steps { #first-steps }

The simplest FastAPI file could look like this:

{* ../../docs_src/first_steps/tutorial001_py310.py *}

Copy that to a file `main.py`.

/// tip

FastAPI has an [official extension for VS Code](https://marketplace.visualstudio.com/items?itemName=FastAPILabs.fastapi-vscode) (and Cursor), which provides a lot of features, including a path operation explorer, path operation search, CodeLens navigation in tests (jump to definition from tests), and FastAPI Cloud deployment and logs, all from your editor.

///

Run the live server:

<div class=""termy"">",1,
q01,tutorial,How do I create a basic FastAPI application and define my first path operation?,30,alternatives-19,alternatives.md,[APIStar](https://github.com/encode/apistar) (<= 0.5) { #apistar-0-5 },"### [APIStar](https://github.com/encode/apistar) (<= 0.5) { #apistar-0-5 }

Right before deciding to build **FastAPI** I found **APIStar** server. It had almost everything I was looking for and had a great design.

It was one of the first implementations of a framework using Python type hints to declare parameters and requests that I ever saw (before NestJS and Molten). I found it more or less at the same time as Hug. But APIStar used the OpenAPI standard.

It had automatic data validation, data serialization and OpenAPI schema generation based on the same type hints in several places.

Body schema definitions didn't use the same Python type hints like Pydantic, it was a bit more similar to Marshmallow, so, editor support wouldn't be as good, but still, APIStar was the best available option.

It had the best performance benchmarks at the time (only surpassed by Starlette).

At first, it didn't have an automatic API documentation web UI, but I knew I could add Swagger UI to it.

It had a dependency injection system. It required pre-registration of components, as other tools discussed above. But still, it was a great feature.

I was never able to use it in a full project, as it didn't have security integration, so, I couldn't replace all the features I was having with the full-stack generators based on Flask-apispec. I had in my backlog of projects to create a pull request adding that functionality.

But then, the project's focus shifted.

It was no longer an API web framework, as the creator needed to focus on Starlette.

Now APIStar is a set of tools to validate OpenAPI specifications, not a web framework.",0,
q01,tutorial,How do I create a basic FastAPI application and define my first path operation?,31,tutorial/bigger-applications-6,tutorial/bigger-applications.md,*Path operations* with `APIRouter` { #path-operations-with-apirouter },"### *Path operations* with `APIRouter` { #path-operations-with-apirouter }

And then you use it to declare your *path operations*.

Use it the same way you would use the `FastAPI` class:

{* ../../docs_src/bigger_applications/app_an_py310/routers/users.py hl[6,11,16] title[""app/routers/users.py""] *}

You can think of `APIRouter` as a ""mini `FastAPI`"" class.

All the same options are supported.

All the same `parameters`, `responses`, `dependencies`, `tags`, etc.

/// tip

In this example, the variable is called `router`, but you can name it however you want.

///

We are going to include this `APIRouter` in the main `FastAPI` app, but first, let's check the dependencies and another `APIRouter`.",0,
q01,tutorial,How do I create a basic FastAPI application and define my first path operation?,32,how-to/extending-openapi-1,how-to/extending-openapi.md,The normal process { #the-normal-process },"## The normal process { #the-normal-process }

The normal (default) process, is as follows.

A `FastAPI` application (instance) has an `.openapi()` method that is expected to return the OpenAPI schema.

As part of the application object creation, a *path operation* for `/openapi.json` (or for whatever you set your `openapi_url`) is registered.

It just returns a JSON response with the result of the application's `.openapi()` method.

By default, what the method `.openapi()` does is check the property `.openapi_schema` to see if it has contents and return them.

If it doesn't, it generates them using the utility function at `fastapi.openapi.utils.get_openapi`.

And that function `get_openapi()` receives as parameters:

* `title`: The OpenAPI title, shown in the docs.
* `version`: The version of your API, e.g. `2.5.0`.
* `openapi_version`: The version of the OpenAPI specification used. By default, the latest: `3.1.0`.
* `summary`: A short summary of the API.
* `description`: The description of your API, this can include markdown and will be shown in the docs.
* `routes`: The routes from the application, taken from `app.routes`. FastAPI uses them to collect the registered *path operations*, including those from included routers.

/// tip | Technical Details",0,
q01,tutorial,How do I create a basic FastAPI application and define my first path operation?,33,advanced/security/http-basic-auth-0,advanced/security/http-basic-auth.md,HTTP Basic Auth { #http-basic-auth },"# HTTP Basic Auth { #http-basic-auth }

For the simplest cases, you can use HTTP Basic Auth.

In HTTP Basic Auth, the application expects a header that contains a username and a password.

If it doesn't receive it, it returns an HTTP 401 ""Unauthorized"" error.

And returns a header `WWW-Authenticate` with a value of `Basic`, and an optional `realm` parameter.

That tells the browser to show the integrated prompt for a username and password.

Then, when you type that username and password, the browser sends them in the header automatically.",0,
q01,tutorial,How do I create a basic FastAPI application and define my first path operation?,34,advanced/path-operation-advanced-configuration-2,advanced/path-operation-advanced-configuration.md,Using the *path operation function* name as the operationId { #using-the-path-operation-function-name-as-the-operationid },"### Using the *path operation function* name as the operationId { #using-the-path-operation-function-name-as-the-operationid }

If you want to use your APIs' function names as `operationId`s, you can pass a custom `generate_unique_id_function` to `FastAPI`.

The function receives each `APIRoute` and returns the `operationId` to use for that path operation.

{* ../../docs_src/path_operation_advanced_configuration/tutorial002_py310.py hl[2,5:6,9] *}

/// warning

If you do this, you have to make sure each one of your *path operation functions* has a unique name.

Even if they are in different modules (Python files).

///",0,
q01,tutorial,How do I create a basic FastAPI application and define my first path operation?,35,tutorial/first-steps-26,tutorial/first-steps.md,Define a *path operation decorator* { #define-a-path-operation-decorator },"#### Define a *path operation decorator* { #define-a-path-operation-decorator }

{* ../../docs_src/first_steps/tutorial001_py310.py hl[6] *}

The `@app.get(""/"")` tells **FastAPI** that the function right below is in charge of handling requests that go to:

* the path `/`
* using a <dfn title=""an HTTP GET method""><code>get</code> operation</dfn>

/// note | `@decorator` Info

That `@something` syntax in Python is called a ""decorator"".

You put it on top of a function. Like a pretty decorative hat (I guess that's where the term came from).

A ""decorator"" takes the function below and does something with it.

In our case, this decorator tells **FastAPI** that the function below corresponds to the **path** `/` with an **operation** `get`.

It is the ""**path operation decorator**"".

///

You can also use the other operations:

* `@app.post()`
* `@app.put()`
* `@app.delete()`

And the more exotic ones:

* `@app.options()`
* `@app.head()`
* `@app.patch()`
* `@app.trace()`

/// tip

You are free to use each operation (HTTP method) as you wish.

**FastAPI** doesn't enforce any specific meaning.

The information here is presented as a guideline, not a requirement.",1,
q02,tutorial,How can I declare and validate query parameters in FastAPI?,1,tutorial/query-param-models-1,tutorial/query-param-models.md,Query Parameters with a Pydantic Model { #query-parameters-with-a-pydantic-model },"## Query Parameters with a Pydantic Model { #query-parameters-with-a-pydantic-model }

Declare the **query parameters** that you need in a **Pydantic model**, and then declare the parameter as `Query`:

{* ../../docs_src/query_param_models/tutorial001_an_py310.py hl[9:13,17] *}

**FastAPI** will **extract** the data for **each field** from the **query parameters** in the request and give you the Pydantic model you defined.",1,
q02,tutorial,How can I declare and validate query parameters in FastAPI?,2,tutorial/cookie-params-0,tutorial/cookie-params.md,Cookie Parameters { #cookie-parameters },"# Cookie Parameters { #cookie-parameters }

You can define Cookie parameters the same way you define `Query` and `Path` parameters.",0,
q02,tutorial,How can I declare and validate query parameters in FastAPI?,3,tutorial/query-params-str-validations-4,tutorial/query-params-str-validations.md,Add `Query` to `Annotated` in the `q` parameter { #add-query-to-annotated-in-the-q-parameter },"## Add `Query` to `Annotated` in the `q` parameter { #add-query-to-annotated-in-the-q-parameter }

Now that we have this `Annotated` where we can put more information (in this case some additional validation), add `Query` inside of `Annotated`, and set the parameter `max_length` to `50`:

{* ../../docs_src/query_params_str_validations/tutorial002_an_py310.py hl[9] *}

Notice that the default value is still `None`, so the parameter is still optional.

But now, having `Query(max_length=50)` inside of `Annotated`, we are telling FastAPI that we want it to have **additional validation** for this value, we want it to have maximum 50 characters. 😎

/// tip

Here we are using `Query()` because this is a **query parameter**. Later we will see others like `Path()`, `Body()`, `Header()`, and `Cookie()`, that also accept the same arguments as `Query()`.

///

FastAPI will now:

* **Validate** the data making sure that the max length is 50 characters
* Show a **clear error** for the client when the data is not valid
* **Document** the parameter in the OpenAPI schema *path operation* (so it will show up in the **automatic docs UI**)",1,
q02,tutorial,How can I declare and validate query parameters in FastAPI?,4,tutorial/query-params-str-validations-14,tutorial/query-params-str-validations.md,Query parameter list / multiple values { #query-parameter-list-multiple-values },"## Query parameter list / multiple values { #query-parameter-list-multiple-values }

When you define a query parameter explicitly with `Query` you can also declare it to receive a list of values, or said in another way, to receive multiple values.

For example, to declare a query parameter `q` that can appear multiple times in the URL, you can write:

{* ../../docs_src/query_params_str_validations/tutorial011_an_py310.py hl[9] *}

Then, with a URL like:

```
http://localhost:8000/items/?q=foo&q=bar
```

you would receive the multiple `q` *query parameters'* values (`foo` and `bar`) in a Python `list` inside your *path operation function*, in the *function parameter* `q`.

So, the response to that URL would be:

```JSON
{
  ""q"": [
    ""foo"",
    ""bar""
  ]
}
```

/// tip

To declare a query parameter with a type of `list`, like in the example above, you need to explicitly use `Query`, otherwise it would be interpreted as a request body.

///

The interactive API docs will update accordingly, to allow multiple values:

<img src=""/img/tutorial/query-params-str-validations/image02.png"">",1,
q02,tutorial,How can I declare and validate query parameters in FastAPI?,5,tutorial/body-fields-0,tutorial/body-fields.md,Body - Fields { #body-fields },"# Body - Fields { #body-fields }

The same way you can declare additional validation and metadata in *path operation function* parameters with `Query`, `Path` and `Body`, you can declare validation and metadata inside of Pydantic models using Pydantic's `Field`.",0,
q02,tutorial,How can I declare and validate query parameters in FastAPI?,6,tutorial/body-3,tutorial/body.md,Declare it as a parameter { #declare-it-as-a-parameter },"## Declare it as a parameter { #declare-it-as-a-parameter }

To add it to your *path operation*, declare it the same way you declared path and query parameters:

{* ../../docs_src/body/tutorial001_py310.py hl[16] *}

...and declare its type as the model you created, `Item`.",0,
q02,tutorial,How can I declare and validate query parameters in FastAPI?,7,tutorial/body-multiple-params-4,tutorial/body-multiple-params.md,Multiple body params and query { #multiple-body-params-and-query },"## Multiple body params and query { #multiple-body-params-and-query }

Of course, you can also declare additional query parameters whenever you need, additional to any body parameters.

As, by default, singular values are interpreted as query parameters, you don't have to explicitly add a `Query`, you can just do:

```Python
q: str | None = None
```

For example:

{* ../../docs_src/body_multiple_params/tutorial004_an_py310.py hl[28] *}


/// note

`Body` also has all the same extra validation and metadata parameters as `Query`, `Path` and others you will see later.

///",1,
q02,tutorial,How can I declare and validate query parameters in FastAPI?,8,tutorial/query-params-str-validations-0,tutorial/query-params-str-validations.md,Query Parameters and String Validations { #query-parameters-and-string-validations },"# Query Parameters and String Validations { #query-parameters-and-string-validations }

**FastAPI** allows you to declare additional information and validation for your parameters.

Let's take this application as example:

{* ../../docs_src/query_params_str_validations/tutorial001_py310.py hl[7] *}

The query parameter `q` is of type `str | None`, that means that it's of type `str` but could also be `None`, and indeed, the default value is `None`, so FastAPI will know it's not required.

/// note

FastAPI will know that the value of `q` is not required because of the default value `= None`.

Having `str | None` will allow your editor to give you better support and detect errors.

///",1,
q02,tutorial,How can I declare and validate query parameters in FastAPI?,9,tutorial/query-params-2,tutorial/query-params.md,Optional parameters { #optional-parameters },"## Optional parameters { #optional-parameters }

The same way, you can declare optional query parameters, by setting their default to `None`:

{* ../../docs_src/query_params/tutorial002_py310.py hl[7] *}

In this case, the function parameter `q` will be optional, and will be `None` by default.

/// tip

Also notice that **FastAPI** is smart enough to notice that the path parameter `item_id` is a path parameter and `q` is not, so, it's a query parameter.

///",1,
q02,tutorial,How can I declare and validate query parameters in FastAPI?,10,tutorial/query-params-4,tutorial/query-params.md,Multiple path and query parameters { #multiple-path-and-query-parameters },"## Multiple path and query parameters { #multiple-path-and-query-parameters }

You can declare multiple path parameters and query parameters at the same time, **FastAPI** knows which is which.

And you don't have to declare them in any specific order.

They will be detected by name:

{* ../../docs_src/query_params/tutorial004_py310.py hl[6,8] *}",1,
q02,tutorial,How can I declare and validate query parameters in FastAPI?,11,tutorial/path-params-numeric-validations-0,tutorial/path-params-numeric-validations.md,Path Parameters and Numeric Validations { #path-parameters-and-numeric-validations },"# Path Parameters and Numeric Validations { #path-parameters-and-numeric-validations }

In the same way that you can declare more validations and metadata for query parameters with `Query`, you can declare the same type of validations and metadata for path parameters with `Path`.",0,
q02,tutorial,How can I declare and validate query parameters in FastAPI?,12,tutorial/header-params-2,tutorial/header-params.md,Declare `Header` parameters { #declare-header-parameters },"## Declare `Header` parameters { #declare-header-parameters }

Then declare the header parameters using the same structure as with `Path`, `Query` and `Cookie`.

You can define the default value as well as all the extra validation or annotation parameters:

{* ../../docs_src/header_params/tutorial001_an_py310.py hl[9] *}

/// note | Technical Details

`Header` is a ""sister"" class of `Path`, `Query` and `Cookie`. It also inherits from the same common `Param` class.

But remember that when you import `Query`, `Path`, `Header`, and others from `fastapi`, those are actually functions that return special classes.

///

/// note

To declare headers, you need to use `Header`, because otherwise the parameters would be interpreted as query parameters.

///",0,
